isbn,textID,classification,text,imageFile,imageCaption,word_count,word_avg,word_hard,length,Cluster,Difficulty_Level
9788956149851,60811,자연탐구,“땅에 닿는 면이 좁아지면 마찰력이 작아질 거야.” 사람들은 뾰족뾰족한 나무 바퀴를 만들었어요. 그런데 뾰족한 부분이 땅에 콕콕 박히지 뭐예요.,https://eglubucket.s3.amazonaws.com/images/03_02T_01S_9788956149851_60811.jpg,커다란 바위를 옮기던 사람들은 땅에 털썩 주저앉았습니다.,19.0,1.0,1.0,80.0,0,1
9788956149851,60850,자연탐구,"쇠바퀴를 만들어 달자 무거운 물건을 실어도, 울퉁불퉁한 길을 지나도 끄떡없었어요. 그 대신 쇠바퀴가 너무 무거워서 빨리 달릴 수는 없었지요. 쇠바퀴가 무거워서 길마다 바퀴 자국이 남네.",https://eglubucket.s3.amazonaws.com/images/03_02T_01S_9788956149851_60850.jpg,"쇠바퀴로 바꾼 마차는 울퉁불퉁한 길도 잘 달릴 수 있었지만, 무거워서 빨리 달릴 수는 없었습니다.",25.0,1.5,2.0,103.0,0,1
9788956149882,61353,자연탐구,"컴퓨터 속에 있을까, 텔레비전 속에 있을까? 아무리 찾아도 보이지 않아요. 도대체 무엇을 찾느냐고요? 한 번도 눈으로 본 적이 없는 전기예요. 전선 안에는 ‘전자’라는 작은 알갱이가 흘러요. 이때 생기는 에너지가 바로 전기예요. 전기 덕분에 우리는 게임을 하고 만화 영화도 보지요. 쟤는 왜 저렇게 둔해? 키득키득. 꼭꼭 숨어라, 머리카락 보인다!",https://eglubucket.s3.amazonaws.com/images/03_02T_01S_9788956149882_61353.jpg,"술래가 눈을 가리고 손을 휘젓자, 친구들은 텔레비전 옆이며 컴퓨터 책상 아래로 숨었습니다.",48.0,2.4285714285714284,5.0,194.0,0,1
9788956149882,61419,자연탐구,"위잉~! 전기의 힘으로 세탁기가 돌아가요. 세탁기 안에 들어 있는 철심은 전류가 흐르면 자석의 성질을 띠어요. 철심이 전동기 안의 자석과 서로 밀고 당기면서 세탁기가 힘차게 돌아가지요. 시원한 바람이 나오는 선풍기도 마찬가지예요. 옛날에는 세탁기가 없어서 얼마나 불편했을까? 전기의 힘이 대단하네요. 아, 시원하다! 철심에 전류가 흐르면 전자석이 되어요. 이때, 철심이 전동기 안의 자석과 서로 밀고 당기면서 세탁기를 돌려요. 전동기 안에 자석이 들어 있어요.",https://eglubucket.s3.amazonaws.com/images/03_02T_01S_9788956149882_61419.jpg,엄마는 세탁기를 돌리고 우리는 전기로 시원한 바람이 나오는 선풍기 앞에 모여 앉았습니다.,60.0,2.0,2.0,257.0,0,1
9788956149882,61432,자연탐구,"갑자기 집 안이 온통 깜깜해졌어요. 정전이 되었나 봐요. 전기를 한꺼번에 많이 사용하면, 전기 안전장치에 있는 퓨즈가 녹아서 전기가 끊어져요.",https://eglubucket.s3.amazonaws.com/images/03_02T_01S_9788956149882_61432.jpg,가족들이 모두 거실에 모여 있는데 집 안의 전기가 모두 나가서 깜깜해지자 깜짝 놀랐습니다.,19.0,2.0,3.0,79.0,0,1
9788956149899,63405,자연탐구,"“자, 어느 부분에 못이 많이 붙었지?” “가운데에는 없고 양 끝에 촘촘히 붙었어요.” “바로 막대자석은 양 끝의 힘이 가장 세기 때문이야.” 양 끝에만 다닥다닥 붙었어요. 가운데에는 하나도 안 붙었어요. 막대자석은 양 끝의 힘이 가장 세단다.",https://eglubucket.s3.amazonaws.com/images/03_02T_01S_9788956149899_63405.jpg,위보 박사는 못이 가득 담긴 상자에 막대자석을 넣었어요.,34.0,1.5555555555555556,3.0,136.0,0,1
9788956149899,63419,자연탐구,"“모든 자석에는 엔(N) 극과 에스(S) 극이 있어. 엔 극과 에스 극을 마주 대 보렴. 다른 극끼리는 서로 끌어당기지만, 같은 극끼리는 서로 밀어낸단다. 자석은 잘라 내도 엔 극, 에스 극이 다시 생겨. 몇 번씩 잘라 내도 각각 하나의 자석이 되지.”",https://eglubucket.s3.amazonaws.com/images/03_02T_01S_9788956149899_63419.jpg,"민희와 진호가 자석의 같은 극은 밀어내고, 다른 극은 끌어당기는 것을 해보고 있어요.",39.0,2.0,3.0,141.0,0,1
9788956149912,62258,자연탐구,곰쥐 임금님은 배를 타고 여행하기를 좋아했어요. 그래서 손재주가 뛰어난 뚝딱곰쥐를 불러서 세상에서 가장 튼튼한 배를 만들라고 명령했지요.  ‘세상에서 가장 튼튼한 배라.’,https://eglubucket.s3.amazonaws.com/images/03_02T_01S_9788956149912_62258.jpg,왕관을 쓰고 의자에 앉아 있는 곰쥐 임금님 앞에 뚝딱곰쥐가 서 있습니다.,21.0,2.3333333333333335,3.0,95.0,0,1
9788956149936,61651,자연탐구,"가시광선은 눈으로 볼 수 있는 빛이에요. 햇빛이나 손전등을 프리즘에 통과시키면 빨강, 주황, 노랑, 초록, 파랑, 남색, 보라의 일곱 빛깔이 나타나요. 빛이 파장의 길이에 따라 각각 다른 각도로 꺾이기 때문이에요. 이처럼 눈으로 볼 수 있는 빛을 ‘가시광선’이라고 해요.",https://eglubucket.s3.amazonaws.com/images/03_02T_01S_9788956149936_61651.jpg,손전등을 프리즘에다가 빛을 통과시키면 일곱 빛깔로 나옵니다.,37.0,5.0,6.0,151.0,0,1
9788956149936,61659,자연탐구,"“루루님, 남극 펭귄들이 시름시름 앓고 있어요!” 갈매기들이 날아와서 다급하게 소리쳤어. “자외선이 또 말썽을 일으켰나 보네.""",https://eglubucket.s3.amazonaws.com/images/03_02T_01S_9788956149936_61659.jpg,왕관을 쓰고 날아가는 루루의 손가락 위로 갈매기들이 날아와서 앉습니다.,15.0,1.0,1.0,71.0,0,1
9788956149936,61685,자연탐구,빛이 물체에 부딪혀서 나아가던 방향을 반대로 바꾸는 성질을 ‘빛의 반사’라고 해. 우리가 물체를 볼 수 있는 것은 빛의 반사 덕분이야. 어떤 빛깔을 흡수하고 반사하는지에 따라 물체의 색이 결정된단다. 우리 눈에 붉은 장미가 빨갛게 보이는 것은 장미가 붉은빛만 반사하기 때문이지.,https://eglubucket.s3.amazonaws.com/images/03_02T_01S_9788956149936_61685.jpg,어린 소녀가 요정이 지나가며 내뿜는 빛깔의 색을 바라봅니다.,39.0,3.0,6.0,155.0,0,1
9788956149950,71795,자연탐구,"그래서 더운 공기와 찬 공기가 만나는 곳에서는 찬 공기 쪽으로 꺾여 나아가요. 낮에는 찬 공기가 위쪽으로 흘러서 위로 꺾이고, 밤에는 찬 공기가 아래쪽으로 흘러서 아래로 꺾여요. 밤에는 땅이 식어서 아래쪽으로 찬 공기가 흐르고, 위쪽으로 더운 공기가 흘러서 소리가 또렷하게 들려요.",https://eglubucket.s3.amazonaws.com/images/03_02T_01S_9788956149950_71795.jpg,어두운 밤에 남자와 여자가 산속에서 캠핑하고 있습니다.,40.0,3.625,4.0,157.0,0,1
9788956149981,65723,자연탐구,"네가 나를 찾아올 때도 있어. 한번 잘 생각해 보렴. 봄이면 강가에서 뱃놀이를 하고, 여름이면 계곡에 발을 담그고, 가을이면 호숫가에서 낚시를 하고, 겨울이면 꽁꽁 언 얼음 위에서 썰매를 타잖아.",https://eglubucket.s3.amazonaws.com/images/03_02T_01S_9788956149981_65723.jpg,여름 계곡에 아이들이 찾아와 발을 담그고 있습니다. ,28.0,1.5,2.0,109.0,0,1
9788956149981,65740,자연탐구,"맑은 날이면 나는 둥실둥실 떠올라서 하늘에 그림을 그리고는 해. 물고기 비늘이나 양 떼 모양으로 하늘을 가득 메우기도 하고, 하얀 솜털처럼 뭉게뭉게 피어오르기도 하지. 여름날에는 산처럼 높이 솟아올랐다가 한바탕 소나기로 쏟아져 내리고, 겨울날에는 하얀 눈송이가 되어 떨어진단다.",https://eglubucket.s3.amazonaws.com/images/03_02T_01S_9788956149981_65740.jpg,맑은 날이면 물은 둥실둥실 떠올라 하늘의 구름이 됩니다. ,36.0,2.0,4.0,155.0,0,1
9788956149998,63678,자연탐구,아빠가 해리에게 설탕물을 두 잔 내밀며 말했어요. “어느 쪽 설탕물이 더 단지 마셔 보렴.” “왼쪽 게 훨씬 달아요.”,https://eglubucket.s3.amazonaws.com/images/03_02T_01S_9788956149998_63678.jpg,아빠가 서서 설탕물을 마시는 해리를 바라보고 있습니다.,18.0,2.4,3.0,66.0,0,1
9788956149998,69809,자연탐구,"해리는 갑자기 겁이 덜컥 났어요. “내가 좋아하는 오렌지 주스도 염기성 용액이에요?” “오렌지 주스처럼 신맛이 나는 것은 산성 용액이야. 산성 용액은 음식에 새콤한 맛을 더해 주지만, 농도가 진해지면 금속이나 대리석을 녹이기도 해. 그러니까 산성 용액을 함부로 버려서는 안 되겠지?” 아빠의 말에 해리는 연방 고개를 끄덕였어요. ",https://eglubucket.s3.amazonaws.com/images/03_02T_01S_9788956149998_69809.jpg,욕조에서 목욕을 마친 아빠가 해리에게 산성의 특징을 설명합니다.,44.0,2.75,3.0,184.0,0,1
9788959042180,19238,자연탐구,"하룻밤 사이 쭉쭉 뻗쳐올라 하늘까지 자란 콩나무를 타고, 잭이 영차영차 기어오르고 있어요. 어제 뒷마당에 던져 버린 콩이 글쎄, 싹을 틔워 구름을 뚫고 쑥쑥 자라 하늘 나라에 닿았지 뭐예요. 하늘 나라에는 황금 알을 낳는 닭과 금 주머니를 갖고 있는 거인이 살고 있지요.",https://eglubucket.s3.amazonaws.com/images/03_02T_01S_9788959042180_19238.jpg,잭이 하늘까지 자란 콩나무 위로 기어오르고 있습니다.,41.0,1.8,3.0,151.0,0,1
9788959042180,19248,자연탐구,"나무의 열매는 꽃술 아랫부분의 불룩한 주머니 모양으로 된 씨방이 자란 것이에요. 아주 오래전부터 사람들은 나무의 열 매를 먹었어요. 포도나무는 기원전 3,000년쯤에 이집트에서 길렀다는 기록이 남아 있답니다. 꽃밥. 수술대. 수술. 암술머리. 암술대. 암술. 꽃잎. 꽃받침잎. 씨방. 꽃받침. 귤. 사과. 포도. 밤. 솔방울. 복숭아. 석류.",https://eglubucket.s3.amazonaws.com/images/03_02T_01S_9788959042180_19248.jpg,사과와 포도와 복숭아 등의 다양한 과일과 씨가 보여요.,43.0,3.0,5.0,191.0,0,1
9788959042180,19249,자연탐구,나무의 번식은 어떤 과정으로 이루어질까요? 식물은 동물처럼 이곳저곳으로 옮겨 다닐 수 없어요. 그래서 나무는 멀리멀리 자손을 퍼뜨리려고 열매를 만들어요.,https://eglubucket.s3.amazonaws.com/images/03_02T_01S_9788959042180_19249.jpg,나무에 달린 열매에 박쥐가 거꾸로 매달려 있습니다.,19.0,2.5,3.0,85.0,0,1
9788959042197,45409,자연탐구,"""와! 온통 새파랗다. 채소랑 과일이 아주 많네!"" 다래는 처음 와 보는 농장이 무척 신기하고 재미있어요. 하지만 찬우는 왠지 뾰로통해요. ""난 채소 싫어. 맛이 없어!"" ""찬우야, 봐 봐. 만날 반찬으로 만들어진 채소나 시장에 있는 과일만 봤는데, 저렇게 줄기에 주렁주렁 열려 있는 게 신기하지 않니?"" 다래는 밥상에 오르는 채소가 무척 궁금했어요. 날마다 채소를 먹지만 어떻게 나고 자라는지 잘 몰랐거든요.",https://eglubucket.s3.amazonaws.com/images/03_02T_01S_9788959042197_45409.jpg,농장에 온 다래가 줄기에 열려 있는 채소와 과일을 보고 있습니다.,57.0,2.857142857142857,5.0,229.0,0,1
9788959042197,45426,자연탐구,"다래와 찬우는 비닐로 된 커다란 동굴 모양 집을 보았어요. ""선생님, 저건 비닐하우스지요? 텔레비전에서 본 적이 있어요."" 다래와 찬우는 선생님과 함께 비닐하우스 안으로 들어갔어요. ""이건 또 뭘까?"" ""얘들아, 이건 당근이야. 당근도 뿌리를 먹는 식물이란다."" ""난 당근도 싫은데. 그래도 제가 파 볼래요."" 찬우는 채소가 싫다면서도 땅을 파 보는 게 재미있나 봐요. 드디어 주홍색 당근이 흙을 잔뜩 묻힌 채 모습을 드러냈어요. ""당근은 비타민 A가 많아서 먹으면 눈이 좋아지니까 싫어도 많이 먹는 게 좋아.""",https://eglubucket.s3.amazonaws.com/images/03_02T_01S_9788959042197_45426.jpg,다래와 찬우가 보고 있는 곳에는 당근이 땅에 묻혀 있습니다.,70.0,2.0,3.0,286.0,0,1
9788959042234,37134,자연탐구,"여긴 뜰이야. 하얀 목련이 참 아름답지? 손톱에 물들이는 봉숭아와 나팔 모양 나팔꽃도 있어. 여리게 생겼지만 생명력이 강한 채송화도 있고. 와, 제비꽃도 예쁘게 피었구나! 제비꽃은 장수꽃, 병아리꽃, 오랑캐꽃, 씨름꽃, 앉은뱅이꽃이라고도 불러. 이름이 참 많지?",https://eglubucket.s3.amazonaws.com/images/03_02T_01S_9788959042234_37134.jpg,뜰에 핀 하얀 목련 나무를 향해 호랑나비가 날아갑니다.,33.0,3.0,4.0,146.0,0,1
9788959042234,37147,자연탐구,"논이 있는 곳으로 가 볼까? 꽃다지와 오이풀, 가래도 있고, 물달개비도 있고. 땅나리는 꽃이 땅을 보고 피어서 붙여진 이름이래. 호랑나비가 아는 게 참 많다고? 여기저기 여행을 다니다 보니까 많이 알게 되더라고.",https://eglubucket.s3.amazonaws.com/images/03_02T_01S_9788959042234_37147.jpg,"넓은 논에는 꽃다지와 오이풀, 가래, 물달개비가 피어 있어요.",30.0,3.0,5.0,118.0,0,1
9788959042234,37186,자연탐구,"잘 봤지? 이번엔 우리나라에서 가장 높은 백두산으로 가 보자. 식물의 보물 창고인 백두산엔 나무의 겉껍질이 하얀 만주자작나무가 있어. 깊은 산에서 자라는 꼬리까치밥나무도 있고, 꽃이 지면 검은 열매가 달리는 댕댕이나무도 보이네. 줄기에 날개가 붙어 있는 화살나무도 있어.",https://eglubucket.s3.amazonaws.com/images/03_02T_01S_9788959042234_37186.jpg,백두산에 하얀 만주자작나무와 꼬리까치밥나무가 솟아 있습니다.,36.0,2.0,2.0,151.0,0,1
9788959042319,31492,자연탐구,"""조수! 빛을 비춰 봐."" 조수는 손전등으로 캄캄한 무대를 비추었어요. 그러자 무대에 검은 동물들이 나타나 움직이기 시작했어요. 짝짝짝! ""우아! 정말 신기하군."" 난쟁이들은 박수를 치고 환호성을 질렀어요.",https://eglubucket.s3.amazonaws.com/images/03_02T_01S_9788959042319_31492.jpg,무대 위에 있는 마술사는 조수가 밝게 비추는 손전등으로 새의 그림자를 만들었어요.,25.0,2.0,2.0,115.0,0,1
9788959042319,31496,자연탐구,"지혜로운 난쟁이 할아버지는 엉터리 마술사를 노려보며 말했어요. ""물속에서 쇠막대기가 굽어 보이는 건 빛의 굴절 성질 때문이고, 그림자 동물을 만든 건 빛의 직진 성질 때문이지. 그리고 거울로 눈을 멀게 한 건 빛의 반사 성질을 이용한 거고. 무지개 역시 빛이 일곱 빛깔로 분산하는 것을 보여 준 것이지 않은가? 또한 불을 만든 것은 볼록 렌즈로 빛을 모은 것에 불과한 것이고!""",https://eglubucket.s3.amazonaws.com/images/03_02T_01S_9788959042319_31496.jpg,난쟁이 할아버지가 물속에 일부가 잠겨 있는 쇠막대기가 굽어지고 손으로 그림자 동물을 만드는 것은 빛의 성질을 이용한 거라고 말했어요.,57.0,5.0,6.0,211.0,0,1
9788959042326,32558,자연탐구,그럼 소리는 사람만 들을 수 있을까요? 아니에요. 어떤 동물들은 사람보다 소리를 더 잘 들어요. 청각이 발달한 개는 사람이 들을 수 있는 거리의 네 배나 더 먼 곳의 소리를 들을 수 있어요. 크고 길쭉한 귀를 가진 토끼는 아주 작은 소리도 금방 알아챌 수 있지요. 부엉이나 올빼미는 귀가 발달해서 밤에도 사냥을 잘한답니다.,https://eglubucket.s3.amazonaws.com/images/03_02T_01S_9788959042326_32558.jpg,"나무 위에 부엉이가 앉아있고, 올빼미가 작은 새를 사냥하고 있습니다.",50.0,2.6666666666666665,5.0,180.0,0,1
9788959042326,32561,자연탐구,컴컴한 동굴 속에 사는 박쥐는 서로 어떻게 이야기할까요? 박쥐는 사람이 들을 수 없는 소리를 내어 이야기를 할 뿐만 아니라 소리인 초음파로 먹이를 잡기도 해요. 박쥐가 내는 소리가 먹잇감에 부딪혀 메아리처럼 되돌아오면 그 소리를 듣고 먹잇감이 있는 곳을 정확히 알아내 사냥한답니다.,https://eglubucket.s3.amazonaws.com/images/03_02T_01S_9788959042326_32561.jpg,"동굴 안에서 한 마리의 박쥐가 초음파를 이용해서, 날면서 먹잇감을 사냥하고 있습니다.",40.0,2.6666666666666665,3.0,157.0,0,1
